"lon","lat"
-82.907123,40.4172871
-71.3824374,42.4072107
-99.9018131,31.9685988
-99.9018131,31.9685988
-123.1208596,45.5263514
-97.7430608,30.267153
-80.2532249,26.3107774
-110.9747108,32.2226066
-104.8319195,39.7294319
-71.0588801,42.3600825
-78.898619,35.9940329
-87.6297982,41.8781136
-118.2436849,34.0522342
-77.1945247,41.2033216
-95.8808424,41.0111103
-95.7404691,37.2241333
-93.097702,41.8780025
-77.6088465,43.1565779
-104.990251,39.7392358
-95.7243335,37.2321077
-97.7430608,30.267153
-77.1945247,41.2033216
-118.2436849,34.0522342
-95.3698028,29.7604267
-74.5697617,42.3001868
-79.7919754,36.0726354
-79.9958864,40.4406248
-86.1349019,40.2671941
-116.419389,38.8026097
-120.5542012,43.8041334
-79.0192997,35.7595731
-98.4842465,39.011902
-117.2425355,33.2000368
-78.8783689,42.8864468
-120.7401385,47.7510741
-95.712891,37.09024
-119.4179324,36.778261
-74.9927693,39.9969646
-84.9702228,34.7698021
-75.5138118,40.0362184
-104.990251,39.7392358
-76.4921829,38.9784453
-82.907123,40.4172871
-104.9739333,39.5480789
-73.6917851,42.7284117
-71.0588801,42.3600825
-74.4245952,40.3767741
-77.3063733,38.8462236
-122.2011075,40.1998777
127.766922,35.907757
-95.3698028,29.7604267
-93.2650108,44.977753
-73.087749,41.6032207
-81.3792365,28.5383355
-94.5785667,39.0997265
-105.084423,40.5852602
-115.1398296,36.1699412
-95.3698028,29.7604267
-79.0726607,43.2559261
-95.712891,37.09024
-104.990251,39.7392358
-90.1994042,38.6270025
-82.9987942,39.9611755
-79.3831843,43.653226
-74.0059728,40.7127753
-79.462266,45.490145
-90.1994042,38.6270025
-87.6297982,41.8781136
-85.1733479,34.2532247
-75.8332718,39.6067789
-75.4007058,39.9868904
-85.323214,51.253775
-81.1637245,33.836081
-87.9064736,43.0389025
-89.5015088,43.2505472
-99.9018131,31.9685988
-89.4012302,43.0730517
-119.4179324,36.778261
-93.135761,44.727173
-97.7430608,30.267153
-94.2557663,35.2156489
-98.4842465,39.011902
-95.0949303,29.5074538
-122.0230146,37.2638324
-95.712891,37.09024
-78.6568942,37.4315734
-113.4909267,53.544389
-82.907123,40.4172871
-149.4936733,64.2008413
-77.2828772,45.8982631
-111.8910474,40.7607793
-106.346771,56.130366
-76.6412712,39.0457549
-76.8867008,40.2731911
-82.9000751,32.1656221
-77.8868117,34.2103894
-81.7799871,24.5550593
-84.5120196,39.1031182
-82.7195451,28.2716755
-89.1289728,41.3275349
-85.323214,51.253775
-89.3985283,40.6331249
-122.8238806,38.4021359
-82.9987942,39.9611755
-73.9712488,40.7830603
-1.0980652,50.8157727
-74.1502007,40.5795317
-94.6858998,46.729553
-75.1652215,39.9525839
-72.6733723,41.7658043
-80.6075093,28.278369
-95.3698028,29.7604267
-83.8888138,36.8664765
-74.0059728,40.7127753
-95.712891,37.09024
-3.3821421,51.6858341
-95.712891,37.09024
-80.44868,41.2333896
133.775136,-25.274398
-87.657584,44.0886059
-73.9594438,40.7144279
-86.5804473,35.5174913
-73.212072,44.4758825
-72.6162009,42.2042586
-96.7969879,32.7766642
-88.7878678,43.7844397
-85.323214,51.253775
9.501785,56.26392
-115.1398296,36.1699412
-122.2711137,37.8043637
-4.2026458,56.4906712
-90.1323087,32.4284761
-94.6858998,46.729553
-86.7816016,36.1626638
-81.655651,30.3321838
-98.6286741,34.6295165
-106.346771,56.130366
-118.2436849,34.0522342
-113.5684164,37.0965278
-95.7243335,37.2321077
-95.712891,37.09024
-82.9000751,32.1656221
-101.8551665,33.5778631
-82.5579537,28.1793926
-71.3824374,42.4072107
-91.9623327,30.9842977
-106.7004823,52.1745886
-79.0192997,35.7595731
-95.712891,37.09024
-74.0059728,40.7127753
-74.0059728,40.7127753
-110.2772856,31.5455001
-95.712891,37.09024
-81.5157535,27.6648274
-77.6536125,37.0769043
-76.6412712,39.0457549
-83.1346478,42.4605917
-79.9958864,40.4406248
-83.7430378,42.2808256
-78.6568942,37.4315734
-87.6297982,41.8781136
-80.1917902,25.7616798
-90.5181804,37.854218
-95.3698028,29.7604267
-80.1917902,25.7616798
-74.4056612,40.0583238
-122.3320708,47.6062095
-93.2282613,38.7044609
-71.0588801,42.3600825
-119.4179324,36.778261
-74.0059728,40.7127753
-118.6614809,34.1367208
-99.9018131,31.9685988
-120.8958242,38.8375215
-97.092877,35.0077519
-84.4838654,42.7369792
-106.346771,56.130366
-96.5608242,32.7965165
-75.1652215,39.9525839
-76.7791365,39.0067768
-79.3831843,43.653226
-89.3985283,32.3546679
-74.0237512,40.7795455
-87.6297982,41.8781136
-119.2945199,34.2804923
-75.4714098,40.6022939
-74.1502007,40.5795317
-82.5306527,27.3364347
-117.3754942,33.9806005
-119.4179324,36.778261
-7.6920536,53.1423672
-120.7401385,47.7510741
-114.0708459,51.0486151
-118.3286614,34.0928092
-105.7820674,39.5500507
-71.3824374,42.4072107
-79.3831843,43.653226
-89.6301221,44.9591352
-98.8138762,53.7608608
-81.373757,40.808891
-82.6501332,34.5034394
-121.5006754,38.5841616
-96.5991593,32.7667955
-95.7243335,37.2321077
-74.4056612,40.0583238
-122.788377,45.4604
-91.920983,44.9030233
-121.4943996,38.5815719
-81.5157535,27.6648274
-4.2026458,56.4906712
-69.4454689,45.253783
-99.9018131,31.9685988
-85.1393513,41.079273
-94.6858998,46.729553
-85.6023643,44.3148443
-70.4428286,43.5009176
-78.6568942,37.4315734
-119.4179324,36.778261
-111.8314724,33.4151843
-95.712891,37.09024
-111.0937311,34.0489281
-104.990251,39.7392358
-81.5157535,27.6648274
-77.0219019,38.8738632
-99.7331439,32.4487364
-81.5157535,27.6648274
-110.9501094,32.2318851
-97.8530686,30.5788055
-118.4591488,34.2118717
-71.3824374,42.4072107
-81.7948103,26.1420358
-96.7969879,32.7766642
-76.3482931,39.5359406
-95.3698028,29.7604267
-93.0862749,31.7607195
-95.712891,37.09024
-79.0192997,35.7595731
-74.4056612,40.0583238
-88.0398912,30.6953657
-97.7430608,30.267153
-82.3248262,29.6516344
-111.0937311,34.0489281
-91.8318334,35.20105
-94.5785667,39.0997265
-118.2436849,34.0522342
-91.4656875,44.7645854
-90.6645718,42.5005583
-91.8318334,37.9642529
-110.9747108,32.2226066
-95.712891,37.09024
0.182383,51.5244066
-87.6297982,41.8781136
-79.3831843,43.653226
-88.7878678,43.7844397
-81.3792365,28.5383355
-75.1652215,39.9525839
-73.7629097,41.0339862
-117.1610838,32.715738
-118.2436849,34.0522342
-114.9817213,36.0395247
-118.1445155,34.1477849
-120.5542012,43.8041334
-84.5120196,39.1031182
-97.092877,35.0077519
-79.3831843,43.653226
14.375416,35.937496
-114.7420408,44.0682019
-112.0740373,33.4483771
-74.0059728,40.7127753
-123.0220289,44.0462362
-74.0059728,40.7127753
-81.091203,32.0808989
-122.6587185,45.5122308
-85.7584557,38.2526647
-91.9623327,30.9842977
133.775136,-25.274398
-95.712891,37.09024
-83.591719,32.6400014
-99.9500904,49.848471
-90.1887379,41.8444735
-122.6587185,45.5122308
-80.244216,36.0998596
-84.0632685,39.7092262
-95.3698028,29.7604267
-73.134961,40.789142
-87.6087638,41.8054641
-89.4012302,43.0730517
-111.9036082,40.7652372
-88.0132958,44.5133188
-106.346771,56.130366
-78.4766781,38.0293059
-84.3879824,33.7489954
-119.4179324,36.778261
-80.1373174,26.1224386
-87.6297982,41.8781136
-73.9874105,40.7446072
-95.712891,37.09024
-79.9310512,32.7764749
-84.7463757,42.7533685
-74.1502007,40.5795317
-84.3879824,33.7489954
-121.8374777,39.7284944
-106.4508639,52.9399159
-95.712891,37.09024
-97.3562225,32.7496686
-118.2436849,34.0522342
-95.712891,37.09024
-73.9441579,40.6781784
-119.4179324,36.778261
-87.3594528,36.5297706
-82.9987942,39.9611755
-75.1652215,39.9525839
-98.59064,29.572623
-116.419389,34.9592083
-84.2807329,30.4382559
-95.712891,37.09024
-93.7177406,44.938296
-121.2907796,37.9577016
-77.4105409,39.4142688
-95.712891,37.09024
-76.3007639,43.2311794
-99.9018131,31.9685988
-91.8318334,35.20105
-101.0020119,47.5514926
-73.134961,40.789142
-112.0740373,33.4483771
-82.8373654,34.6834382
-74.0059728,40.7127753
-76.4427188,41.767575
-117.1610838,32.715738
-118.2436849,34.0522342
-94.2333355,36.0148605
-69.4454689,45.253783
-114.3224548,34.483901
3.515625,56.511018
-79.3831843,43.653226
-76.4921829,38.9784453
-97.092877,35.0077519
-95.712891,37.09024
-85.6023643,44.3148443
-74.0059728,40.7127753
-98.4936282,29.4241219
-95.712891,37.09024
-93.097702,41.8780025
-71.3824374,42.4072107
-75.6971931,45.4215296
-74.360846,40.4594021
-106.346771,56.130366
-119.4179324,36.778261
-79.3831843,43.653226
-119.4179324,36.778261
-95.712891,37.09024
-85.6023643,44.3148443
-118.5713823,34.456151
-115.1398296,36.1699412
-94.3692926,44.8925483
-117.1610838,32.715738
-87.896646,42.9475534
-118.2200712,33.8958492
133.775136,-25.274398
-97.342782,31.0982344
-104.6188943,50.4452112
-78.982788,36.3937519
-2.13125,49.214439
-95.712891,37.09024
-105.8700901,34.5199402
-76.6412712,39.0457549
-81.3592364,28.4583383
-95.712891,37.09024
-95.3698028,29.7604267
-81.1862257,43.0015728
-122.3320708,47.6062095
-118.2436849,34.0522342
-118.3089661,34.1808392
-74.0059728,40.7127753
-90.5089843,30.9382358
-95.712891,37.09024
-79.0192997,35.7595731
-91.8893386,42.4685978
-111.8754907,40.6868914
-72.589811,42.1014831
-91.8318334,35.20105
-117.7499909,34.055103
-86.7816016,36.1626638
-111.8412502,33.3061605
-73.9209701,41.7003713
-79.3831843,43.653226
-96.7969879,32.7766642
-74.0059728,40.7127753
-74.0059728,40.7127753
-85.323214,51.253775
-86.5804473,35.5174913
-122.3320708,47.6062095
-73.087749,41.6032207
-95.712891,37.09024
-75.1652215,39.9525839
-77.1764149,38.7636242
-83.5378674,41.6528052
-106.346771,56.130366
-100.7837392,46.8083268
-73.9973881,40.7253869
-78.898619,35.9940329
-81.4845585,41.1339449
-95.7243335,37.2321077
-87.9064736,43.0389025
-99.9018131,31.9685988
-79.9958864,40.4406248
-76.6121893,39.2903848
-95.3698028,29.7604267
-82.3534727,36.3134397
-80.5204096,43.4642578
-96.0151061,37.066793
-88.7878678,43.7844397
-73.087749,41.6032207
35.862285,33.854721
-77.297508,18.109581
-118.2436849,34.0522342
-75.6971931,45.4215296
-96.7969879,32.7766642
-114.0708459,51.0486151
-81.5157535,27.6648274
-84.155741,31.5785074
-95.712891,37.09024
-87.6297982,41.8781136
-79.9958864,40.4406248
-116.958635,33.7839084
-96.8483311,32.3865312
-97.743911,31.4351645
-95.3010624,32.3512601
133.775136,-25.274398
-101.9188024,34.9803342
-85.323214,51.253775
-81.0348144,34.0007104
-82.3940104,34.8526176
-118.3578454,34.0720919
-75.1652215,39.9525839
-80.5886646,28.0344621
-122.6587185,45.5122308
-99.9018131,31.9685988
-76.5319854,3.4516467
-84.5120196,39.1031182
-120.5542012,43.8041334
-81.7948103,26.1420358
-82.9000751,32.1656221
-115.1398296,36.1699412
-116.7812225,47.6734632
-71.3824374,42.4072107
-76.6121893,39.2903848
-80.040487,37.288426
-95.2352501,38.9716689
-90.1994042,38.6270025
-82.907123,40.4172871
-73.9441579,40.6781784
-74.0059728,40.7127753
-119.4179324,36.778261
-96.5149979,32.7138476
-118.4911912,34.0194543
-111.9400054,33.4255104
-74.0059728,40.7127753
-98.4936282,29.4241219
-71.0022705,42.2528772
-73.9359821,43.0324245
-83.357567,33.9519347
-90.3089969,37.04283
-97.7430608,30.267153
-118.2120161,33.954737
-77.4360481,37.5407246
-115.1398296,36.1699412
-97.4258551,34.1620385
-84.2807329,30.4382559
-86.5804473,35.5174913
-79.3831843,43.653226
-95.712891,37.09024
-86.7816016,36.1626638
-121.4943996,38.5815719
-72.0439529,42.6871009
-87.9064736,43.0389025
-117.1610838,32.715738
-87.6297982,41.8781136
-81.5157535,27.6648274
-93.097702,36.5692952
-95.712891,37.09024
-71.3824374,42.4072107
-95.6143316,37.039147
-97.7277959,31.1171194
-122.5756477,45.1462914
-117.8311428,33.7174708
-73.567256,45.5016889
-97.938351,29.888411
-84.3982763,39.5150576
-71.3824374,42.4072107
-73.567256,45.5016889
-91.8318334,37.9642529
-75.1652215,39.9525839
-97.3866837,32.3476438
-92.1193012,32.5093109
-82.907123,40.4172871
-79.3831843,43.653226
-120.6545022,35.6368759
-78.0501099,36.0757249
-96.7969879,32.7766642
-111.0937311,34.0489281
-73.5085082,44.8205832
-118.2436849,34.0522342
-85.6023643,44.3148443
-106.346771,56.130366
-118.2142238,34.1377854
-104.990251,39.7392358
-96.7969879,32.7766642
-74.7267321,45.0186273
-84.2700179,37.8393332
-110.9747108,32.2226066
-87.6297982,41.8781136
-98.4936282,29.4241219
-79.9958864,40.4406248
-77.1945247,41.2033216
-74.0059728,40.7127753
-96.9977846,32.7459645
-122.2913078,37.8271784
-87.6297982,41.8781136
-79.9310512,32.7764749
-117.1610838,32.715738
-118.2436849,34.0522342
-75.3399048,40.121497
-73.8759245,40.6590529
-81.655651,30.3321838
-84.3615555,34.0232431
-97.4137553,42.0327234
-92.4421011,35.0886963
-99.9018131,31.9685988
-87.6297982,41.8781136
-81.8937511,40.9869997
-96.3699632,30.6743643
-86.6199957,36.3047735
-99.9018131,31.9685988
-94.5785667,39.0997265
-99.9018131,31.9685988
-119.4179324,36.778261
-117.0841955,32.6400541
-7.6920536,53.1423672
-95.3698028,29.7604267
-97.396381,27.8005828
-113.4909267,53.544389
-73.7948516,40.7282239
-95.712891,37.09024
-71.0588801,42.3600825
-81.2452768,42.9849233
-96.7969879,32.7766642
-89.3985283,40.6331249
-119.4179324,36.778261
-81.4914894,31.1499528
-119.4179324,36.778261
-4.2026458,56.4906712
-118.2436849,34.0522342
-96.7025955,40.813616
-76.6412712,39.0457549
-98.4936282,29.4241219
-97.3307658,32.7554883
-119.7871247,36.7377981
-105.9347384,39.5791675
-106.346771,56.130366
-90.5776367,41.5236437
-88.2433829,40.1164204
-104.7091322,40.4233142
-79.3831843,43.653226
-113.4909267,53.544389
-84.5120196,39.1031182
-95.3698028,29.7604267
-106.650422,35.0843859
-99.9018131,31.9685988
-120.4829677,37.3021632
-95.712891,37.09024
-79.9748103,32.8546197
-85.323214,51.253775
-105.084423,40.5852602
-79.9310512,32.7764749
-71.0588801,42.3600825
-83.3671432,40.2364486
-73.9441579,40.6781784
-93.2185144,36.6436731
-81.0295793,35.5316576
8.227512,46.818188
-81.1637245,33.836081
-73.8648268,40.8447819
-89.4012302,43.0730517
-79.5394625,43.8430176
-111.3007715,47.5052849
-73.9874078,40.7659887
-74.0431435,40.7177545
-80.0533746,26.7153424
-82.5306527,27.3364347
-97.0403352,32.8998091
-95.712891,37.09024
-80.2497707,26.2128609
-95.712891,37.09024
-94.5785667,39.0997265
-89.5889864,40.6936488
-97.7430608,30.267153
-85.7584557,38.2526647
-77.4360481,37.5407246
-85.323214,51.253775
133.775136,-25.274398
-78.7811169,35.79154
-84.1401926,34.2073196
-75.1821189,41.4759224
-78.6568942,37.4315734
-95.712891,37.09024
-111.8910474,40.7607793
-87.9631308,42.1662831
-75.1652215,39.9525839
-64.896335,18.335765
-76.9455301,38.9559442
-75.5276699,38.9108325
-122.4194155,37.7749295
-80.085059,42.1292241
-76.7379048,40.034709
133.775136,-25.274398
-83.5378674,41.6528052
-119.4179324,36.778261
-73.9920256,40.7138039
25.7481511,61.92411
-85.323214,51.253775
-4.2026458,56.4906712
-118.2436849,34.0522342
-95.712891,37.09024
-95.712891,37.09024
-89.3985283,32.3546679
-97.7430608,30.267153
-76.8867008,40.2731911
-95.3698028,29.7604267
-79.3831843,43.653226
-115.1398296,36.1699412
-122.2813224,48.0652566
-90.0715323,29.9510658
-81.2470574,32.115481
-95.712891,37.09024
-91.0085836,39.5387961
-95.3698028,29.7604267
-97.7430608,30.267153
-92.2895948,34.7464809
-73.8648268,40.8447819
-95.712891,37.09024
-79.3831843,43.653226
-97.7430608,30.267153
-79.0086424,34.6182199
-95.712891,37.09024
-77.154704,39.3762145
-94.6858998,46.729553
-74.4056612,40.0583238
-118.2436849,34.0522342
-74.759717,40.2205824
-98.4936282,29.4241219
-89.3985283,40.6331249
-95.712891,37.09024
-71.0723391,42.5039395
-106.346771,56.130366
-75.1652215,39.9525839
-121.4943996,38.5815719
-111.8638226,40.5246711
-74.8335015,38.9748351
-74.1284764,40.8567662
-99.2098593,48.4866681
-74.0059728,40.7127753
-122.2020795,47.9789848
-101.8551665,33.5778631
-76.6412712,39.0457549
-78.6381787,35.7795897
-86.7877668,33.4487183
-106.346771,56.130366
-84.2700179,37.8393332
-96.715825,32.0920967
-96.536658,33.7556593
-105.8700901,34.5199402
-118.2436849,34.0522342
-95.7243335,37.2321077
-95.3698028,29.7604267
-71.9276033,42.0433661
-122.3320708,47.6062095
18.643501,60.128161
-76.1783739,40.0466571
-119.4179324,36.778261
-112.0740373,33.4483771
-73.9441579,40.6781784
-87.9064736,43.0389025
-87.9064736,43.0389025
133.775136,-25.274398
-79.3831843,43.653226
-96.7969879,32.7766642
-86.1349019,40.2671941
-82.9000751,32.1656221
-79.9958864,40.4406248
-122.0575434,37.387474
-99.9018131,31.9685988
-95.712891,37.09024
-74.0059728,40.7127753
-80.9476946,41.0245466
-80.1300455,25.790654
-87.6297982,41.8781136
-78.8783689,42.8864468
-78.6568942,37.4315734
-119.7871247,36.7377981
-122.2711137,37.8043637
-122.2913078,37.8271784
133.775136,-25.274398
-82.9824019,39.3331197
-73.567256,45.5016889
-75.977985,36.8529263
-120.5542012,43.8041334
-73.7948516,40.7282239
-81.3792365,28.5383355
-84.4277001,33.6407282
-104.783748,38.8446032
-119.4179324,36.778261
-83.9846655,41.0983846
-77.0368707,38.9071923
-44.2829046,-2.5391099
-122.3320708,47.6062095
-74.0059728,40.7127753
-76.6983022,39.1370528
-106.346771,56.130366
-77.1945247,41.2033216
-86.1349019,40.2671941
-83.0457538,42.331427
-118.2436849,34.0522342
-106.7636538,32.3199396
-95.712891,37.09024
-119.2945199,34.2804923
-81.1637245,33.836081
-74.0059728,40.7127753
-93.097702,41.8780025
-74.0059728,40.7127753
-73.9441579,40.6781784
-122.4194155,37.7749295
-84.5120196,39.1031182
-89.3985283,40.6331249
-76.6412712,39.0457549
-119.8138027,39.5296329
-81.3792365,28.5383355
-70.9410356,42.2180724
-86.1349019,40.2671941
-87.669751,30.403382
-87.3594528,36.5297706
-121.9877444,38.3565773
-118.081733,33.9022367
-118.3089624,33.8883487
-118.2250725,33.9816812
-80.8431267,35.2270869
-108.5006904,45.7832856
-119.4179324,36.778261
-118.2436849,34.0522342
-119.4179324,36.778261
-82.5306527,27.3364347
-71.3824374,42.4072107
-122.3455263,37.9621457
-87.7936685,41.8505874
-74.1637553,40.8584328
-82.4571776,27.950575
-69.4454689,45.253783
-88.1761521,39.4961458
-80.1340772,25.7826123
-95.931865,36.789257
-82.907123,40.4172871
-73.087749,41.6032207
-85.6023643,44.3148443
-80.2213477,40.5169767
-87.6297982,41.8781136
-76.2858726,36.8507689
-84.2984889,30.4418778
-79.3950228,36.5859718
-80.2644254,43.1393867
-104.5230242,33.3942655
-79.9558968,39.629526
-86.8103567,33.5185892
-97.3307658,32.7554883
-73.567256,45.5016889
-122.0607963,37.9479786
-117.1483648,33.4936391
-119.4179324,36.778261
-78.426672,33.8943393
-114.0708459,51.0486151
-80.8404939,35.2269906
-79.6876659,43.467517
-98.4842465,39.011902
-97.1330683,33.2148412
-122.3371809,48.4370202
-84.3879824,33.7489954
-77.0368707,38.9071923
-66.58973,6.42375
-86.8103567,33.5185892
-81.9651152,33.5018026
-95.555513,33.6609389
-85.323214,51.253775
-82.7262906,41.0531109
-73.8648268,40.8447819
-87.6297982,41.8781136
-99.9018131,31.9685988
-77.0368707,38.9071923
-122.2496863,47.7583576
-73.6048288,41.513264
-120.7401385,47.7510741
-74.1723667,40.735657
-85.323214,51.253775
-77.8868117,34.2103894
-77.1872036,38.7892801
-93.0899578,44.9537029
-99.9018131,31.9685988
-93.5474577,45.0952417
-79.3831843,43.653226
-122.6587185,45.5122308
-74.0059728,40.7127753
-81.5157535,27.6648274
-106.346771,56.130366
